rl_id,region,region_flag,region_url,league,league_crest,league_url,date_updated,last_updated,other_names,abbreviations,search_terms,country,logo_url
d66c8474-19d6-5e74-a403-a5960cc685fa,None,None,None,Serie C Girone B,None,None,None,2026-02-18T20:49:49.746022+00:00,"['Lega Italiana Calcio Professionistico Serie C', 'Serie C1']","['Serie C', 'SC']","['serie c1', 'serie c', 'lega italiana calcio professionistico serie c', 'serie c girone b', 'italy  serie c  group b', 'sc']",Italy,None
d67ab929-300b-5e1d-bcd5-bc43943dfd94,None,None,None,Copa de S.M. la Reina,None,None,None,2026-02-18T20:47:01.969035+00:00,"['Copa de la Reina', ""Queen's Cup (women)""]",['CDR'],"['copa de la reina', 'copa de sm la reina', 'spain  copa de la reina women  18finals', 'queens cp women', 'cdr', 'queens cup women']",Spain,https://upload.wikimedia.org/wikipedia/en/1/1e/Copa_de_la_Reina_logo.svg
d69e59e5-587c-5331-a19b-97177585630f,None,None,None,Maltese FA Trophy,None,None,None,2026-02-18T15:45:28.404827+00:00,"['FA Trophy', 'FA Challenge Cup']",['FA Trophy'],"['maltese fa trophy', 'malta  fa trophy  18finals', 'fa challenge cp', 'fa trophy', 'fa challenge cup']",Malta,None
d6a4e6a9-e100-50bd-ba0d-175c0712cd3d,None,None,None,Eliteserien U19,None,None,None,2026-02-18T19:30:19.06038+00:00,"['Norwegian U19 League', 'Junior League U19']",['U19'],"['eliteserien u19', 'norwegian u19 league', 'junior lge u19', 'u19', 'junior league u19', 'norwegian u19 lge', 'norway  junior u19  round 5']",Norway,None
d6e4629d-f982-5261-9622-8340680bcea3,None,None,None,Women's Super League,None,None,None,2026-02-18T15:07:37.527908+00:00,"[""FA Women's Super League"", ""Barclays Women's Super League""]",['WSL'],"['fa womens super lge', 'womens super lge', 'fa womens super league', 'wsl', 'barclays womens super lge', 'barclays womens super league', 'england  wsl', 'womens super league']",England,None
d7c127e0-6fcb-5b08-ac75-a01225d8a2b7,None,None,None,Campeonato Mineiro,None,None,None,2026-02-18T15:15:43.032366+00:00,['Mineiro'],['CAM-MG'],"['campeonato mineiro', 'cammg', 'brazil  mineiro', 'mineiro']",Brazil,https://upload.wikimedia.org/wikipedia/en/2/2b/Campeonato_Mineiro_logo.png
d8961fe0-daf2-5674-b0d0-33e24c95a089,None,None,None,Isuzu UTE A-League,None,None,None,2026-02-18T15:47:28.607833+00:00,"['A-League Men', 'Hyundai A-League']",['A-League'],"['alge men', 'australia  aleague', 'aleague men', 'hyundai alge', 'australia  alge', 'isuzu ute aleague', 'isuzu ute alge', 'alge', 'aleague', 'hyundai aleague']",Australia,None
d89c2cc3-a11b-54f0-8c6b-ca5fb2acbcea,None,None,None,Ligue Professionnelle 1,None,None,None,2026-02-19T14:39:55.048573+00:00,['Tunisian Ligue 1'],['LP1'],"['lp1', 'ligue professionnelle 1', 'tunisia  ligue professionnelle 1  round 10', 'tunisian ligue 1']",Tunisia,None
d94f3401-2077-56b2-a529-e96cc6e232d3,None,None,None,Isuzu UTE A-League,None,None,None,2026-02-19T13:08:09.868594+00:00,"['A-League Men', 'Hyundai A-League']","['A-League', 'ALM']","['alge', 'australia  aleague  round 6', 'australia  alge  round 6', 'alm', 'hyundai alge', 'isuzu ute aleague', 'aleague men', 'alge men', 'hyundai aleague', 'aleague', 'isuzu ute alge']",Australia,https://upload.wikimedia.org/wikipedia/en/9/92/A-League_Men_logo.svg
d9fbc9c0-9207-5feb-bd9e-e5b55f096af5,None,None,None,Ligue Professionnelle 1,None,None,None,2026-02-19T14:45:54.806489+00:00,['Tunisian Ligue 1'],['LP1'],"['lp1', 'ligue professionnelle 1', 'tunisian ligue 1', 'tunisia  ligue professionnelle 1  round 14']",Tunisia,None
da18d1dc-0dfe-525e-8dbf-6ee04483ace4,None,None,None,COSAFA Women's Cup,None,None,None,2026-02-19T14:32:25.027989+00:00,"[""COSAFA Women's Championship""]",['COSAFA Cup (W)'],"['cosafa cp w', 'africa  cosafa cup women', 'cosafa womens cup', 'cosafa womens cp', 'cosafa womens championship', 'africa  cosafa cp women', 'cosafa cup w']",Africa,None
daf90beb-4f78-53a4-aef9-b4fa788ab372,None,None,None,LaLiga Hypermotion,None,None,None,2026-02-18T15:08:14.279549+00:00,"['Segunda División', 'LaLiga 2', 'LaLiga SmartBank']","['Segunda', 'LaLiga 2']","['laliga smartbank', 'segunda division', 'segunda', 'laliga 2', 'spain  segunda division  round 17', 'laliga hypermotion']",Spain,None
db1ca218-b1a5-5bca-ba9a-46f3b380547a,None,None,None,Nemzeti Bajnokság II,None,None,None,2026-02-18T15:12:29.912514+00:00,"['NB II', 'Hungarian Second Division']",['NB II'],"['nb ii', 'hungary  nb ii  round 10', 'nemzeti bajnoksag ii', 'hungarian second division']",Hungary,None
db1f3da3-331f-5d52-b180-bed0c6721b92,None,None,None,1. Lig,None,None,None,2026-02-18T19:44:08.516422+00:00,"['TFF 1. Lig', 'Spor Toto 1. Lig']","['1. Lig', 'TFF 1. Lig']","['spor toto 1 lig', 'turkey  1 lig  round 24', 'tff 1 lig', '1 lig']",Turkey,None
db2df7ba-6ce5-531c-af48-19f0a5d67de4,None,None,None,Jordan Shield Cup,None,None,None,2026-02-18T15:06:25.782057+00:00,['FA Shield Cup'],['Shield Cup'],"['shield cp', 'jordan shield cp', 'jordan  shield cp  round 8', 'jordan shield cup', 'jordan  shield cup  round 8', 'fa shield cup', 'shield cup', 'fa shield cp']",Jordan,None
db5b9b8b-aad4-5a54-a024-a811026a68f1,None,None,None,Premier League,None,None,None,2026-02-18T15:32:28.648841+00:00,"['Seychelles Premier League', 'First Division']",['SPL'],"['seychelles  premier league', 'seychelles premier league', 'premier league', 'seychelles premier lge', 'first division', 'spl', 'premier lge', 'seychelles  premier lge']",Seychelles,None
db86d9d2-7a60-5386-ab55-69dc56e2a813,None,None,None,Scottish Women's Premier League One,None,None,None,2026-02-18T15:45:01.858534+00:00,['SWPL 1'],['SWPL1'],"['swpl 1', 'scotland  swpl 1 women  round 11', 'scottish womens premier league one', 'scottish womens premier lge one', 'swpl1']",Scotland,None
dbbf80c2-c79e-5328-a967-d4d59ea1ae7b,None,None,None,Première Ligue,None,None,None,2026-02-18T15:29:13.892145+00:00,"['Division 1 Féminine', 'D1 Féminine', 'D1 Arkema']","['PL', 'D1F']","['premiere ligue', 'division 1 feminine', 'd1 feminine', 'france  premiere ligue women', 'd1f', 'd1 arkema', 'pl']",France,https://upload.wikimedia.org/wikipedia/en/6/6b/Division_1_F%C3%A9minine_logo.svg
dc1c872b-b3a6-5b85-846f-f1f40bc4a0f9,None,None,None,LaLiga Hypermotion,None,None,None,2026-02-18T19:35:39.355899+00:00,"['Segunda División', 'LaLiga SmartBank', 'LaLiga 1|2|3']","['LaLiga2', 'Segunda']","['laliga smartbank', 'laliga 123', 'laliga2', 'spain  laliga2  round 19', 'segunda division', 'segunda', 'laliga hypermotion']",Spain,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/LaLiga_Hypermotion_logo.svg/1200px-LaLiga_Hypermotion_logo.svg.png
dc37fcbd-967d-5ec2-b006-0b94e598593e,None,None,None,Barclays Women's Super League,None,None,None,2026-02-19T13:10:36.426954+00:00,"[""FA Women's Super League"", ""Women's Super League""]",['WSL'],"['wsl', 'barclays womens super lge', 'fa womens super lge', 'fa womens super league', 'england  womens super league  round 6', 'england  womens super lge  round 6', 'barclays womens super league', 'womens super lge', 'womens super league']",England,None
dc49cc3c-5a2b-5d00-8778-ccb04fd89334,None,None,None,Libyan Premier League,None,None,None,2026-02-18T15:41:41.181602+00:00,"['Libyan First Division', 'Al-Ittihad Bank League']",['LPL'],"['libya  premier lge  first stage  round 3', 'alittihad bank lge', 'libya  premier league  first stage  round 3', 'alittihad bank league', 'lpl', 'libyan premier lge', 'libyan first division', 'libyan premier league']",Libya,None
dc5524bd-4d19-5402-bbe9-4bc60667b3b2,None,None,None,GFA League First Division,None,None,None,2026-02-18T15:34:06.21408+00:00,['Gambia Premier League'],"['GFA League', 'GPL']","['gambia premier lge', 'gfa league first division', 'gfa league', 'gambia premier league', 'gambia  gfa lge', 'gfa lge', 'gambia  gfa league', 'gpl', 'gfa lge first division']",Gambia,None
dcb7c594-3357-5454-94e9-cab7484d0878,None,None,None,Division 2 Södra Svealand,None,None,None,2026-02-18T15:26:30.551205+00:00,['Fotboll Division 2 Södra Svealand'],['Div 2 Södra Svealand'],"['division 2 sodra svealand', 'div 2 sodra svealand', 'sweden  division 2  sodra svealand', 'fotboll division 2 sodra svealand']",Sweden,None
dcf1d39e-1b22-50b6-95cb-7dd5f6ac1624,None,None,None,Veikkausliiga,None,None,None,2026-02-18T15:22:49.663935+00:00,"['Finnish Veikkausliiga', 'Veikkausliiga']",['VELI'],"['veli', 'veikkausliiga', 'finnish veikkausliiga', 'finland  veikkausliiga']",Finland,https://upload.wikimedia.org/wikipedia/en/4/4b/Veikkausliiga_logo_2020.svg
dd08b3ff-6b8a-53c3-9a61-9568d8e84fe7,None,None,None,Tunisian Ligue Professionnelle 1,None,None,None,2026-02-19T14:59:42.963115+00:00,"['Ligue 1', 'CLP-1']",['LP1'],"['lp1', 'ligue 1', 'tunisia  ligue professionnelle 1  relegation group  round 10', 'clp1', 'tunisian ligue professionnelle 1']",Tunisia,None
dd0bc700-d7a8-507f-a606-15691b5fb910,None,None,None,Roshn Saudi League,None,None,None,2026-02-18T15:25:33.65551+00:00,"['Saudi Pro League', 'Saudi Premier League']","['SPL', 'RSL']","['rsl', 'saudi pro league', 'saudi arabia  saudi professional lge', 'saudi pro lge', 'saudi premier league', 'saudi arabia  saudi professional league', 'saudi premier lge', 'roshn saudi league', 'roshn saudi lge', 'spl']",Saudi Arabia,None
dd230683-ade3-5145-bef9-dd361115f25c,None,None,None,Liga 2,None,None,None,2026-02-18T15:47:28.607833+00:00,"['Liga II', 'Casa Pariurilor Liga 2']","['Liga 2', 'L2']","['l2', 'liga ii', 'romania  liga 2', 'casa pariurilor liga 2', 'liga 2']",Romania,None
dd240bfc-b167-51c6-bf26-76cc88ebf0e7,None,None,None,Cymru Premier Women,None,None,None,2026-02-18T15:19:47.77609+00:00,['Welsh Premier League Women'],['CPW'],"['welsh premier lge women', 'wales  premier women', 'cpw', 'cymru premier women', 'welsh premier league women']",Wales,None
dd40dd3c-dc7d-5dff-80aa-6a512ee23a8e,None,None,None,Libyan Premier League,None,None,None,2026-02-18T15:29:53.858528+00:00,['Mistro Libya'],['LPL'],"['mistro libya', 'libya  premier lge', 'lpl', 'libya  premier league', 'libyan premier lge', 'libyan premier league']",Libya,None
dd8468cf-d15a-51fc-a699-7e137ae7389a,None,None,None,3. česká fotbalová liga – Group B,None,None,None,2026-02-18T15:48:29.058501+00:00,['Czech Third League Group B'],['3. CFL'],"['czech republic  3 cfl  group b', 'czech third league group b', '3 ceska fotbalova liga  group b', '3 cfl', 'czech third lge group b']",Czech Republic,None
ddfe36d2-d873-5ab5-bbef-d1080fbfba19,None,None,None,Eredivisie,None,None,None,2026-02-19T13:06:44.753486+00:00,"['Holland Eerste Divisie', 'Dutch Premier League']","['Eredivisie', 'E DIV']","['netherlands  eredivisie  round 17', 'dutch premier lge', 'eredivisie', 'holland eerste divisie', 'dutch premier league', 'e div']",Netherlands,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Eredivisie_logo_%282017%29.svg/200px-Eredivisie_logo_%282017%29.svg.png
de1f5e20-7c4c-545f-8475-51355b8b1650,None,None,None,Rwanda Premier League,None,None,None,2026-02-18T15:50:43.103625+00:00,"['Primus League', 'Rwanda Primus League']",['RPL'],"['rpl', 'primus league', 'rwanda  premier lge  relegation group  round 6', 'rwanda  premier league  relegation group  round 6', 'rwanda premier lge', 'rwanda primus league', 'rwanda primus lge', 'rwanda premier league', 'primus lge']",Rwanda,None
de9e7ccd-3e3a-5ecb-aa86-688e7578dc01,None,None,None,Liga Panameña de Fútbol Clausura,None,None,None,2026-02-19T13:04:19.853676+00:00,['LPF Clausura'],['LPF'],"['lpf', 'lpf clausura', 'panama  lpf  clausura  round 4', 'liga panamena de futbol clausura']",Panama,None
dec7c623-c4e5-5f33-a19c-7180bc9c976a,None,None,None,FNL-2 Division B Group 2,None,None,None,2026-02-18T15:31:42.207633+00:00,['Russian Second League B Group 2'],['FNL2 B G2'],"['russian second league b group 2', 'fnl2 division b group 2', 'russia  fnl 2  division b  group 2  round 22', 'russian second lge b group 2', 'fnl2 b g2']",Russia,None
dfb-pokal,None,None,None,DFB-Pokal,None,https://www.flashscore.com/football/germany/dfb-pokal/,None,2026-02-18T07:53:47.271624+00:00,['DFB Cup'],['DFB-Pokal'],"['germany  dfb pokal  18finals', 'dfb cp', 'dfbpokal', 'dfb cup']",Germany,https://upload.wikimedia.org/wikipedia/en/0/0a/DFB_Pokal_logo.svg
dfb-pokal-women,GERMANY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAUUlEQVR42uzVMQ0AIBAEwX9CQ0FCvsQCVHjCBz4xgwyu2FUwyRXnEWFKJRMLECBAgH6Xd21SIL9zMRkgQIAASV9HP64FKoPJAAECBEga9AQYABZbAwULEvYnAAAAAElFTkSuQmCC",https://www.flashscore.com/football/germany/,DFB POKAL WOMEN - 1/8-FINALS,None,https://www.flashscore.com/football/germany/dfb-pokal-women/,None,2026-02-15T07:14:51.050073+00:00,[],[],[],None,None
division-1,None,None,None,DIVISION 1 - ROUND 19,None,https://www.flashscore.com/football/poland/division-1/,14.02.2026,2026-02-18T06:38:42.328483+00:00,[],[],[],None,None
division-1-norra,None,None,None,DIVISION 1 - NORRA - ROUND 24,None,https://www.flashscore.com/football/sweden/division-1-norra/,None,2026-02-18T07:41:41.068599+00:00,[],[],[],None,None
division-1-sodra,None,None,None,DIVISION 1 - SÖDRA - ROUND 30,None,https://www.flashscore.com/football/sweden/division-1-sodra/,None,2026-02-18T08:40:11.594463+00:00,[],[],[],None,None
division-2,None,None,None,DIVISION 2 - ROUND 15,None,https://www.flashscore.com/football/cyprus/division-2/,13.02.2026,2026-02-18T08:51:55.612068+00:00,[],[],[],None,None
division-2-group-2,NORWAY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAAmUlEQVR42mJ8p6fPQAgIXrwAJJUM0+Aiy2eXmJuofU5O+XPmDANVARPDIAOjDhp10KiDRh006qDB7iAWSD1FHuCdO2f4hxCjokHqaBoadRBFaejE6ZtEKo1M7YGza0vCtdRlaZLtgS1RMrQBXUOeRsIOAraLyS5vvnV1/715k8oOoqSVDnTNaCN/1EGjDhp10KiDRpyDAAIMAA8YJMyCcb0jAAAAAElFTkSuQmCC",https://www.flashscore.com/football/norway/,DIVISION 2 - GROUP 2 - ROUND 10,None,https://www.flashscore.com/football/norway/division-2-group-2/,15.02.2026,2026-02-15T11:45:15.407787+00:00,[],[],[],None,None
division-2-norra-svealand,None,None,None,DIVISION 2 - NORRA SVEALAND - ROUND 18,None,https://www.flashscore.com/football/sweden/division-2-norra-svealand/,None,2026-02-18T07:40:01.043493+00:00,[],[],[],None,None
division-2-norrland,None,None,None,Division 2 Norrland,None,https://www.flashscore.com/football/sweden/division-2-norrland/,14.02.2026,2026-02-18T07:05:06.584908+00:00,['Division 2 Norrland Promotion Group'],['Div 2 Norrland'],"['sweden  division 2  norrland  promotion group', 'div 2 norrland', 'division 2 norrland promotion group', 'division 2 norrland']",Sweden,None
division-2-promotion-group,None,None,None,Division 2 Södra Götaland,None,https://www.flashscore.com/football/sweden/division-2-promotion-group/,None,2026-02-18T07:41:41.068624+00:00,['Div 2 Södra Götaland'],['D2 Södra Götaland'],"['d2 sodra gotaland', 'div 2 sodra gotaland', 'division 2 sodra gotaland', 'sweden  division 2  sodra gotaland']",Sweden,None
division-2-sodra-gotaland,None,None,None,DIVISION 2 - SÖDRA GÖTALAND - ROUND 24,None,https://www.flashscore.com/football/sweden/division-2-sodra-gotaland/,None,2026-02-18T08:40:11.594502+00:00,[],[],[],None,None
division-2-sodra-svealand,None,None,None,DIVISION 2 - SÖDRA SVEALAND - ROUND 20,None,https://www.flashscore.com/football/sweden/division-2-sodra-svealand/,None,2026-02-18T07:42:13.148635+00:00,[],[],[],None,None
division-3-group-2,NORWAY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAAmUlEQVR42mJ8p6fPQAgIXrwAJJUM0+Aiy2eXmJuofU5O+XPmDANVARPDIAOjDhp10KiDRh006qDB7iAWSD1FHuCdO2f4hxCjokHqaBoadRBFaejE6ZtEKo1M7YGza0vCtdRlaZLtgS1RMrQBXUOeRsIOAraLyS5vvnV1/715k8oOoqSVDnTNaCN/1EGjDhp10KiDRpyDAAIMAA8YJMyCcb0jAAAAAElFTkSuQmCC",https://www.flashscore.com/football/norway/,DIVISION 3 - GROUP 2 - ROUND 1,None,https://www.flashscore.com/football/norway/division-3-group-2/,15.02.2026,2026-02-15T10:54:04.82875+00:00,[],[],[],None,None
division-3-group-3,NORWAY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAAmUlEQVR42mJ8p6fPQAgIXrwAJJUM0+Aiy2eXmJuofU5O+XPmDANVARPDIAOjDhp10KiDRh006qDB7iAWSD1FHuCdO2f4hxCjokHqaBoadRBFaejE6ZtEKo1M7YGza0vCtdRlaZLtgS1RMrQBXUOeRsIOAraLyS5vvnV1/715k8oOoqSVDnTNaCN/1EGjDhp10KiDRpyDAAIMAA8YJMyCcb0jAAAAAElFTkSuQmCC",https://www.flashscore.com/football/norway/,DIVISION 3 - GROUP 3 - ROUND 18,None,https://www.flashscore.com/football/norway/division-3-group-3/,15.02.2026,2026-02-15T10:53:56.291315+00:00,[],[],[],None,None
division-one-league,None,None,None,DIVISION ONE LEAGUE - ROUND 20,None,https://www.flashscore.com/football/ghana/division-one-league/,None,2026-02-17T18:37:58.856629+00:00,[],[],[],None,None
djPekrRh,None,None,None,Magyar Kupa,None,https://www.flashscore.com/football/hungary/hungarian-cup/,None,2026-02-18T11:46:00.648168+00:00,['Hungarian Cup'],['MK'],"['hungarian cup', 'magyar kupa', 'hungary  hungarian cp  116finals', 'hungary  hungarian cup  116finals', 'hungarian cp', 'mk']",Hungary,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Magyar_kupa_logo.svg/1200px-Magyar_kupa_logo.svg.png
dr31YzcB,None,None,None,Schweizer Cup,None,https://www.flashscore.com/football/switzerland/swiss-cup/,18.02.2026,2026-02-18T16:04:35.183464+00:00,"['Swiss Cup', 'Schweizer Pokal']",['Swiss Cup'],"['swiss cp', 'schweizer cup', 'schweizer cp', 'switzerland  swiss cup  quarterfinals', 'schweizer pokal', 'swiss cup', 'switzerland  swiss cp  quarterfinals']",Switzerland,None
e051a13b-bbfd-56f8-832f-df37930ace30,None,None,None,Tunisian Ligue Professionnelle 1,None,None,None,2026-02-19T14:51:27.163742+00:00,['Ligue 1'],['LP1'],"['lp1', 'tunisian ligue professionnelle 1', 'ligue 1', 'tunisia  ligue professionnelle 1  round 15']",Tunisia,None
e052fd2e-60d1-56b1-a087-db81d796effc,None,None,None,Estonian Cup,None,None,None,2026-02-18T15:11:49.700801+00:00,['Eesti Karikas'],['EK'],"['estonia  estonian cup  18finals', 'estonia  estonian cp  18finals', 'eesti karikas', 'estonian cup', 'estonian cp', 'ek']",Estonia,None
e092919c-2a0d-527b-8f7a-9389427ddefd,None,None,None,FKF Premier League,None,None,None,2026-02-18T15:35:55.052167+00:00,"['Kenyan Premier League', 'KPL']",['KPL'],"['kenyan premier league', 'kpl', 'kenyan premier lge', 'fkf premier lge', 'fkf premier league', 'kenya  premier lge  round 12', 'kenya  premier league  round 12']",Kenya,None
e0e9f87c-0270-5724-8335-fcaa7e48aba4,None,None,None,3. divisjon Group 3,None,None,None,2026-02-18T15:03:17.348845+00:00,"['Norwegian Third Division Group 3', 'PostNord-ligaen avdeling 3']","['3. div.', '3D3']","['postnordligaen avdeling 3', '3d3', '3 div', '3 divisjon group 3', 'norwegian third division group 3', 'norway  division 3  group 3  round 24']",Norway,None
e1aa0e08-8010-50fc-89c8-e9c7dcb4b4ba,None,None,None,V.League 1,None,None,None,2026-02-19T13:10:08.524034+00:00,"['Vietnam Championship', 'National Top League']","['V.League 1', 'V1']","['vlge 1', 'v1', 'vietnam championship', 'vietnam  vleague 1  round 20', 'national top league', 'vietnam  vlge 1  round 20', 'national top lge', 'vleague 1']",Vietnam,None
e1af9f82-578d-566a-a47f-6eb366d3aa14,None,None,None,Cymru Premier,None,None,None,2026-02-18T15:45:01.858534+00:00,['Welsh Premier League'],"['Cymru Premier', 'WP', 'CPL']","['welsh premier league', 'welsh premier lge', 'wp', 'cymru premier', 'cpl', 'wales  cymru premier  championship group']",Wales,https://upload.wikimedia.org/wikipedia/en/1/1d/Cymru_Premier_logo.svg
e1db6239-f3c0-5c48-a616-c8d938b9f0c7,None,None,None,AFC Challenge League,None,None,None,2026-02-18T15:13:40.273941+00:00,['AFC Challenge Cup'],['CHL'],"['chl', 'asia  afc challenge lge', 'afc challenge cp', 'afc challenge league', 'asia  afc challenge league', 'afc challenge lge', 'afc challenge cup']",Continental,None
e1e27289-9ae0-56ec-976a-86c474fda586,None,None,None,Liga Profesional de Fútbol,None,None,None,2026-02-18T15:10:46.942207+00:00,"['Liga Profesional', 'Primera División', 'Apertura']",['LPF'],"['primera division', 'lpf', 'apertura', 'argentina  liga profesional  apertura', 'liga profesional', 'liga profesional de futbol']",Argentina,https://upload.wikimedia.org/wikipedia/en/1/1a/Liga_Profesional_de_F%C3%BAtbol_logo.svg
e314ca8c-13a4-5460-8e0b-967661c1c831,None,None,None,Liga 3,None,None,None,2026-02-18T15:45:01.858534+00:00,['Campeonato de Portugal'],['Liga 3'],"['liga 3', 'campeonato de portugal', 'portugal  liga 3  relegation group']",Portugal,https://upload.wikimedia.org/wikipedia/en/1/1b/Liga_3_logo.png
e34f598b-1f5b-5970-b052-3f6854731059,None,None,None,LaLiga 2,None,None,None,2026-02-18T15:22:12.329915+00:00,"['Segunda División', 'LaLiga SmartBank']","['LaLiga2', 'L2']","['laliga smartbank', 'l2', 'laliga2', 'segunda division', 'spain  laliga2  round 18', 'laliga 2']",Spain,None
e3fb4a1a-572e-5799-9ee0-f9dbc7d61d6c,None,None,None,Mozzart Bet SuperLiga,None,None,None,2026-02-18T15:13:40.273941+00:00,"['Serbian SuperLiga', 'SuperLiga Srbije']",['SuperLiga'],"['superliga', 'superliga srbije', 'serbia  mozzart bet super liga  round 7', 'mozzart bet superliga', 'serbian superliga']",Serbia,None
e46d8c22-085f-5702-8f68-9e102a1062db,None,None,None,MEIJI YASUDA J1 LEAGUE,None,None,None,2026-02-19T13:08:28.901572+00:00,['J1 League'],['J1'],"['japan  j1 league  round 12', 'j1 lge', 'meiji yasuda j1 lge', 'j1 league', 'meiji yasuda j1 league', 'japan  j1 lge  round 12', 'j1']",Japan,https://resources.platform.mlssoccer.com/mls/images/logos/J_League.png?width=200
e4c94941-25a5-5e4d-9ac8-4ce131ffaba9,None,None,None,TOPsport A Lyga,None,None,None,2026-02-18T20:07:02.726164+00:00,"['A Lyga', 'Smiltynės A Lyga']",['A Lyga'],"['a lyga', 'smiltynes a lyga', 'lithuania  toplyga', 'topsport a lyga']",Lithuania,https://upload.wikimedia.org/wikipedia/commons/3/3d/A_Lyga_logo.png
e5a87466-3f29-57cb-a209-9fcb3e20ba41,None,None,None,OFC Champions League,None,None,None,2026-02-18T15:42:12.126257+00:00,"['O-League', 'OFC Pro League']",['OFC CL'],"['ofc champions league', 'australia  oceania  ofc pro lge', 'ofc pro league', 'ofc pro lge', 'ofc champions lge', 'australia  oceania  ofc pro league', 'ofc cl', 'oleague', 'olge']",Continental,None
e6259fb1-4656-579d-ba30-3d44b4a1c266,None,None,None,Première Division,None,None,None,2026-02-18T15:13:09.633409+00:00,"['Championnat de Première Division', 'Chad Premier League']",['LPFN'],"['championnat de premiere division', 'chad  premiere division  lpfn', 'lpfn', 'chad premier lge', 'chad premier league', 'premiere division']",Chad,None
e64600ba-caa1-5f36-a203-3159806e54c8,None,None,None,Macedonian First Football League,None,None,None,2026-02-18T15:04:44.933657+00:00,"['First League of North Macedonia', '1. MFL']",['1. MFL'],"['1 mfl', 'first lge of north macedonia', 'macedonian first football lge', 'first league of north macedonia', 'macedonian first football league', 'north macedonia  first league', 'north macedonia  first lge']",North Macedonia,https://upload.wikimedia.org/wikipedia/en/2/2b/Macedonian_First_League_logo.svg
e651c9a6-73b4-561c-99fe-bdfbd3c8dc92,None,None,None,Turkcell Kadın Süper Lig,None,None,None,2026-02-19T13:01:39.246525+00:00,"['Kadınlar Süper Ligi', ""Turkish Women's Super League""]",['KSL'],"['turkish womens super league', 'ksl', 'turkey  super lig women  round 8', 'turkish womens super lge', 'kadnlar super ligi', 'turkcell kadn super lig']",Turkey,None
